73014444124,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",4,,Post,@nestjs/common:Post,,,4,,,-1
73014444125,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",4,,Body,@nestjs/common:Body,,,4,,,-1
73014444126,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",4,,Patch,@nestjs/common:Patch,,,4,,,-1
73014444127,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",4,,Param,@nestjs/common:Param,,,4,,,-1
73014444128,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",4,,Delete,@nestjs/common:Delete,,,4,,,-1
73014444129,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",4,,Logger,@nestjs/common:Logger,,,4,,,-1
73014444130,IMPORT,import { TenantsService } from '../../shared/context/tenants/domain/tenants.service',5,,TenantsService,../../shared/context/tenants/domain/tenants.service:TenantsService,,,5,,,-1
73014444131,IMPORT,import { ApiTags } from '@nestjs/swagger',6,,ApiTags,@nestjs/swagger:ApiTags,,,6,,,-1
73014444132,IMPORT,"import { Tenant, TenantConfig, TenantType } from '@avantodev/avanto-db'",1,,Tenant,@avantodev/avanto-db:Tenant,,,1,,,-1
73014444133,IMPORT,"import { Tenant, TenantConfig, TenantType } from '@avantodev/avanto-db'",1,,TenantConfig,@avantodev/avanto-db:TenantConfig,,,1,,,-1
73014444134,IMPORT,"import { Tenant, TenantConfig, TenantType } from '@avantodev/avanto-db'",1,,TenantType,@avantodev/avanto-db:TenantType,,,1,,,-1
73014444135,IMPORT,import { dbConfig } from '../../shared/infrastructure/persistance/postgre-sql/dbConfig',2,,dbConfig,../../shared/infrastructure/persistance/postgre-sql/dbConfig:dbConfig,,,2,,,-1
73014444136,IMPORT,import { TypeOrmModule } from '@nestjs/typeorm',3,,TypeOrmModule,@nestjs/typeorm:TypeOrmModule,,,3,,,-1
73014444137,IMPORT,import { Module } from '@nestjs/common',4,,Module,@nestjs/common:Module,,,4,,,-1
73014444138,IMPORT,import { TenantsService } from '../../shared/context/tenants/domain/tenants.service',5,,TenantsService,../../shared/context/tenants/domain/tenants.service:TenantsService,,,5,,,-1
73014444139,IMPORT,import { TenantsController } from './tenants.controller',6,,TenantsController,./tenants.controller:TenantsController,,,6,,,-1
73014444140,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Controller,@nestjs/common:Controller,,,1,,,-1
73014444141,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Get,@nestjs/common:Get,,,1,,,-1
73014444142,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Post,@nestjs/common:Post,,,1,,,-1
73014444143,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Body,@nestjs/common:Body,,,1,,,-1
73014444144,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Patch,@nestjs/common:Patch,,,1,,,-1
73014444145,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Param,@nestjs/common:Param,,,1,,,-1
73014444146,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Delete,@nestjs/common:Delete,,,1,,,-1
73014444147,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger } from '@nestjs/common'",1,,Logger,@nestjs/common:Logger,,,1,,,-1
73014444148,IMPORT,import { ApiTags } from '@nestjs/swagger',2,,ApiTags,@nestjs/swagger:ApiTags,,,2,,,-1
73014444149,IMPORT,import { UserRoleByTenantsService } from '../../shared/context/user-role-by-tenants/user-role-by-tenants.service',3,,UserRoleByTenantsService,../../shared/context/user-role-by-tenants/user-role-by-tenants.service:UserRoleByTenantsService,,,3,,,-1
73014444150,IMPORT,import { CreateUserRoleByTenantsDto } from '../../shared/context/user-role-by-tenants/dto/create-user-role-by-tenants.dto',4,,CreateUserRoleByTenantsDto,../../shared/context/user-role-by-tenants/dto/create-user-role-by-tenants.dto:CreateUserRoleByTenantsDto,,,4,,,-1
73014444151,IMPORT,import { FindUserRoleByTenantsDto } from '../../shared/context/user-role-by-tenants/dto/find-user-role-by-tenants.dto',5,,FindUserRoleByTenantsDto,../../shared/context/user-role-by-tenants/dto/find-user-role-by-tenants.dto:FindUserRoleByTenantsDto,,,5,,,-1
73014444152,IMPORT,import { UpdateUserRoleByTenantsDto } from '../../shared/context/user-role-by-tenants/dto/update-user-role-by-tenants.dto',6,,UpdateUserRoleByTenantsDto,../../shared/context/user-role-by-tenants/dto/update-user-role-by-tenants.dto:UpdateUserRoleByTenantsDto,,,6,,,-1
73014444153,IMPORT,import { Module } from '@nestjs/common',1,,Module,@nestjs/common:Module,,,1,,,-1
73014444154,IMPORT,"import { UserRoleByTenants, Role, User, RoleAlias, Tenant, TenantRoleAliases } from '@avantodev/avanto-db'",2,,UserRoleByTenants,@avantodev/avanto-db:UserRoleByTenants,,,2,,,-1
73014444155,IMPORT,"import { UserRoleByTenants, Role, User, RoleAlias, Tenant, TenantRoleAliases } from '@avantodev/avanto-db'",2,,Role,@avantodev/avanto-db:Role,,,2,,,-1
73014444156,IMPORT,"import { UserRoleByTenants, Role, User, RoleAlias, Tenant, TenantRoleAliases } from '@avantodev/avanto-db'",2,,User,@avantodev/avanto-db:User,,,2,,,-1
73014444157,IMPORT,"import { UserRoleByTenants, Role, User, RoleAlias, Tenant, TenantRoleAliases } from '@avantodev/avanto-db'",2,,RoleAlias,@avantodev/avanto-db:RoleAlias,,,2,,,-1
73014444158,IMPORT,"import { UserRoleByTenants, Role, User, RoleAlias, Tenant, TenantRoleAliases } from '@avantodev/avanto-db'",2,,Tenant,@avantodev/avanto-db:Tenant,,,2,,,-1
73014444159,IMPORT,"import { UserRoleByTenants, Role, User, RoleAlias, Tenant, TenantRoleAliases } from '@avantodev/avanto-db'",2,,TenantRoleAliases,@avantodev/avanto-db:TenantRoleAliases,,,2,,,-1
73014444160,IMPORT,import { dbConfig } from '../../shared/infrastructure/persistance/postgre-sql/dbConfig',3,,dbConfig,../../shared/infrastructure/persistance/postgre-sql/dbConfig:dbConfig,,,3,,,-1
73014444161,IMPORT,import { TypeOrmModule } from '@nestjs/typeorm',4,,TypeOrmModule,@nestjs/typeorm:TypeOrmModule,,,4,,,-1
73014444162,IMPORT,import { UserRoleByTenantsService } from '../../shared/context/user-role-by-tenants/user-role-by-tenants.service',5,,UserRoleByTenantsService,../../shared/context/user-role-by-tenants/user-role-by-tenants.service:UserRoleByTenantsService,,,5,,,-1
73014444163,IMPORT,import { UserRoleByTenantsController } from './user-role-by-tenants.controller',6,,UserRoleByTenantsController,./user-role-by-tenants.controller:UserRoleByTenantsController,,,6,,,-1
73014444164,IMPORT,import { UsersService } from '../../shared/context/users/domain/users.service',7,,UsersService,../../shared/context/users/domain/users.service:UsersService,,,7,,,-1
73014444165,IMPORT,import { RolesService } from '../../shared/context/roles/domain/roles.service',8,,RolesService,../../shared/context/roles/domain/roles.service:RolesService,,,8,,,-1
73014444166,IMPORT,import { RoleAliasesService } from '../../shared/context/role-aliases/domain/role-aliases.service',9,,RoleAliasesService,../../shared/context/role-aliases/domain/role-aliases.service:RoleAliasesService,,,9,,,-1
73014444167,IMPORT,import { TenantsService } from '../../shared/context/tenants/domain/tenants.service',10,,TenantsService,../../shared/context/tenants/domain/tenants.service:TenantsService,,,10,,,-1
73014444168,IMPORT,import { TenantRoleAliasesService } from '../../shared/context/tenant-role-aliases/tenant-role-aliases.service',11,,TenantRoleAliasesService,../../shared/context/tenant-role-aliases/tenant-role-aliases.service:TenantRoleAliasesService,,,11,,,-1
73014444169,IMPORT,import { EmailProvider } from '../../shared/infrastructure/mails/mailProvider',12,,EmailProvider,../../shared/infrastructure/mails/mailProvider:EmailProvider,,,12,,,-1
73014444170,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Controller,@nestjs/common:Controller,,,1,,,-1
73014444171,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Get,@nestjs/common:Get,,,1,,,-1
73014444172,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Post,@nestjs/common:Post,,,1,,,-1
73014444173,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Body,@nestjs/common:Body,,,1,,,-1
73014444174,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Patch,@nestjs/common:Patch,,,1,,,-1
73014444175,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Param,@nestjs/common:Param,,,1,,,-1
73014444176,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Delete,@nestjs/common:Delete,,,1,,,-1
73014444177,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Logger,@nestjs/common:Logger,,,1,,,-1
73014444178,IMPORT,"import { Controller, Get, Post, Body, Patch, Param, Delete, Logger, Headers } from '@nestjs/common'",1,,Headers,@nestjs/common:Headers,,,1,,,-1
73014444179,IMPORT,import { ApiTags } from '@nestjs/swagger',2,,ApiTags,@nestjs/swagger:ApiTags,,,2,,,-1
73014444180,IMPORT,import { CreateUserDto } from '../../shared/context/users/domain/dto/create-user.dto',3,,CreateUserDto,../../shared/context/users/domain/dto/create-user.dto:CreateUserDto,,,3,,,-1
73014444181,IMPORT,import { FindUserDto } from '../../shared/context/users/domain/dto/find-user.dto',4,,FindUserDto,../../shared/context/users/domain/dto/find-user.dto:FindUserDto,,,4,,,-1
73014444182,IMPORT,import { UpdateUserDto } from '../../shared/context/users/domain/dto/update-user.dto',5,,UpdateUserDto,../../shared/context/users/domain/dto/update-user.dto:UpdateUserDto,,,5,,,-1
73014444183,IMPORT,import { UsersService } from '../../shared/context/users/domain/users.service',6,,UsersService,../../shared/context/users/domain/users.service:UsersService,,,6,,,-1
73014444184,IMPORT,import { ContextPayload } from 'src/shared/dataTypes/MyContext',7,,ContextPayload,src/shared/dataTypes/MyContext:ContextPayload,,,7,,,-1
73014444185,IMPORT,import { TypeOrmModule } from '@nestjs/typeorm',1,,TypeOrmModule,@nestjs/typeorm:TypeOrmModule,,,1,,,-1
73014444186,IMPORT,import { Module } from '@nestjs/common',2,,Module,@nestjs/common:Module,,,2,,,-1
73014444187,IMPORT,import { UsersController } from './users.controller',3,,UsersController,./users.controller:UsersController,,,3,,,-1
73014444188,IMPORT,"import { Role, Tenant, User } from '@avantodev/avanto-db'",4,,Role,@avantodev/avanto-db:Role,,,4,,,-1
73014444189,IMPORT,"import { Role, Tenant, User } from '@avantodev/avanto-db'",4,,Tenant,@avantodev/avanto-db:Tenant,,,4,,,-1
73014444190,IMPORT,"import { Role, Tenant, User } from '@avantodev/avanto-db'",4,,User,@avantodev/avanto-db:User,,,4,,,-1
73014444191,IMPORT,import { UsersService } from '../../shared/context/users/domain/users.service',5,,UsersService,../../shared/context/users/domain/users.service:UsersService,,,5,,,-1
73014444192,IMPORT,import { dbConfig } from '../../shared/infrastructure/persistance/postgre-sql/dbConfig',6,,dbConfig,../../shared/infrastructure/persistance/postgre-sql/dbConfig:dbConfig,,,6,,,-1
73014444193,IMPORT,import { TenantsService } from 'src/shared/context/tenants/domain/tenants.service',7,,TenantsService,src/shared/context/tenants/domain/tenants.service:TenantsService,,,7,,,-1
