171798691864,TYPE_DECL,,src/context/role-aliases/role-aliases.module.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/role-aliases/role-aliases.module.ts,src/context/role-aliases/role-aliases.module.ts::program,<empty>,ANY,false,1,:program,,,1
171798691865,TYPE_DECL,,src/context/roles/roles.controller.ts::program,METHOD,class RolesController,0,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController,<empty>,,false,8,RolesController,,,-1
171798691866,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,<init>,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:<init>,<empty>,ANY,false,11,<init>,,,1
171798691867,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,create,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:create,<empty>,ANY,false,14,create,,,1
171798691868,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,findAll,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:findAll,<empty>,ANY,false,22,findAll,,,1
171798691869,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,findMany,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:findMany,<empty>,ANY,false,28,findMany,,,1
171798691870,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,findOne,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:findOne,<empty>,ANY,false,35,findOne,,,1
171798691871,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,update,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:update,<empty>,ANY,false,43,update,,,1
171798691872,TYPE_DECL,,src/context/roles/roles.controller.ts::program:RolesController,TYPE_DECL,remove,2,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program:RolesController:remove,<empty>,ANY,false,51,remove,,,1
171798691873,TYPE_DECL,,src/context/roles/roles.controller.ts:<global>,NAMESPACE_BLOCK,:program,0,src/context/roles/roles.controller.ts,src/context/roles/roles.controller.ts::program,<empty>,ANY,false,1,:program,,,1
