141733920800,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts:<global>,,<global>,,,1
141733920801,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenants/domain/dto/create-tenant.dto.ts,src/shared/context/tenants/domain/dto/create-tenant.dto.ts:<global>,,<global>,,,1
141733920802,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenants/domain/dto/find-tenant.dto.ts,src/shared/context/tenants/domain/dto/find-tenant.dto.ts:<global>,,<global>,,,1
141733920803,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenants/domain/dto/tenant.dto.ts,src/shared/context/tenants/domain/dto/tenant.dto.ts:<global>,,<global>,,,1
141733920804,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenants/domain/dto/update-tenant.dto.ts,src/shared/context/tenants/domain/dto/update-tenant.dto.ts:<global>,,<global>,,,1
141733920805,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenants/domain/tenants.service.ts,src/shared/context/tenants/domain/tenants.service.ts:<global>,,<global>,,,1
141733920806,NAMESPACE_BLOCK,<empty>,,src/shared/context/tenants/stubs/tenants.stub.ts,src/shared/context/tenants/stubs/tenants.stub.ts:<global>,,<global>,,,1
141733920807,NAMESPACE_BLOCK,<empty>,,src/shared/context/user-role-by-tenants/dto/create-user-role-by-tenants.dto.ts,src/shared/context/user-role-by-tenants/dto/create-user-role-by-tenants.dto.ts:<global>,,<global>,,,1
141733920808,NAMESPACE_BLOCK,<empty>,,src/shared/context/user-role-by-tenants/dto/find-user-role-by-tenants.dto.ts,src/shared/context/user-role-by-tenants/dto/find-user-role-by-tenants.dto.ts:<global>,,<global>,,,1
141733920809,NAMESPACE_BLOCK,<empty>,,src/shared/context/user-role-by-tenants/dto/update-user-role-by-tenants.dto.ts,src/shared/context/user-role-by-tenants/dto/update-user-role-by-tenants.dto.ts:<global>,,<global>,,,1
141733920810,NAMESPACE_BLOCK,<empty>,,src/shared/context/user-role-by-tenants/dto/user-role-by-tenants.dto.ts,src/shared/context/user-role-by-tenants/dto/user-role-by-tenants.dto.ts:<global>,,<global>,,,1
141733920811,NAMESPACE_BLOCK,<empty>,,src/shared/context/user-role-by-tenants/user-role-by-tenants.service.ts,src/shared/context/user-role-by-tenants/user-role-by-tenants.service.ts:<global>,,<global>,,,1
141733920812,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/dto/create-user.dto.ts,src/shared/context/users/domain/dto/create-user.dto.ts:<global>,,<global>,,,1
141733920813,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/dto/find-user.dto.ts,src/shared/context/users/domain/dto/find-user.dto.ts:<global>,,<global>,,,1
141733920814,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/dto/update-user.dto.ts,src/shared/context/users/domain/dto/update-user.dto.ts:<global>,,<global>,,,1
141733920815,NAMESPACE_BLOCK,<empty>,,src/shared/context/users/domain/dto/user.dto.ts,src/shared/context/users/domain/dto/user.dto.ts:<global>,,<global>,,,1
