68719477007,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.controller.ts::program,6,this,,,2,,src/context/role-aliases/role-aliases.controller.ts::program
68719477008,IDENTIFIER,1,,RoleAliasesController,0,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController:<init>;src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController,8,RoleAliasesController,,,1,,ANY
68719477009,IDENTIFIER,1,,exports,0,,8,exports,,,1,,ANY
68719477010,IDENTIFIER,2,,RoleAliasesController,0,,8,RoleAliasesController,,,2,,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController
68719477011,IDENTIFIER,1,,_tmp_0,2,,10,_tmp_0,,,1,,ANY
68719477012,IDENTIFIER,1,,_tmp_1,11,,10,_tmp_1,,,1,,ANY
68719477013,IDENTIFIER,1,,_tmp_1,12,,10,_tmp_1,,,1,,ANY
68719477014,IDENTIFIER,0,,_tmp_1,12,,10,_tmp_1,,,2,,ANY
68719477015,IDENTIFIER,1,,TypeOrmModule,12,,10,TypeOrmModule,,,1,ANY,@nestjs/typeorm:TypeOrmModule
68719477016,IDENTIFIER,0,,TypeOrmModule,12,,10,TypeOrmModule,,,2,,@nestjs/typeorm:TypeOrmModule
68719477017,IDENTIFIER,1,,_tmp_2,37,,10,_tmp_2,,,1,,ANY
68719477018,IDENTIFIER,1,,_tmp_2,38,,10,_tmp_2,,,1,,ANY
68719477019,IDENTIFIER,0,,_tmp_2,38,,10,_tmp_2,,,2,,ANY
68719477020,IDENTIFIER,1,,Tenant,38,,10,Tenant,,,3,ANY,@avantodev/avanto-db:Tenant
68719477021,IDENTIFIER,1,,_tmp_2,46,,10,_tmp_2,,,1,,ANY
68719477022,IDENTIFIER,0,,_tmp_2,46,,10,_tmp_2,,,2,,ANY
68719477023,IDENTIFIER,1,,Role,46,,10,Role,,,3,ANY,@avantodev/avanto-db:Role
68719477024,IDENTIFIER,1,,_tmp_2,52,,10,_tmp_2,,,1,,ANY
68719477025,IDENTIFIER,0,,_tmp_2,52,,10,_tmp_2,,,2,,ANY
68719477026,IDENTIFIER,1,,RoleAlias,52,,10,RoleAlias,,,3,ANY,@avantodev/avanto-db:RoleAlias
68719477027,IDENTIFIER,1,,_tmp_2,63,,10,_tmp_2,,,1,,ANY
68719477028,IDENTIFIER,0,,_tmp_2,63,,10,_tmp_2,,,2,,ANY
68719477029,IDENTIFIER,1,,TenantRoleAliases,63,,10,TenantRoleAliases,,,3,ANY,@avantodev/avanto-db:TenantRoleAliases
68719477030,IDENTIFIER,6,,_tmp_2,37,,10,_tmp_2,,,6,,ANY
68719477031,IDENTIFIER,1,,dbConfig,83,src/shared/dataTypes/PostgreSQLConfig.ts::program:PostgreSQLConfig;PostgreSQLConfig,10,dbConfig,,,1,PostgreSQLConfig,ANY
68719477032,IDENTIFIER,3,,_tmp_1,11,,10,_tmp_1,,,3,,ANY
68719477033,IDENTIFIER,1,,_tmp_0,2,,11,_tmp_0,,,1,,ANY
68719477034,IDENTIFIER,1,,_tmp_3,15,,11,_tmp_3,,,1,,ANY
68719477035,IDENTIFIER,1,,_tmp_3,16,,11,_tmp_3,,,1,,ANY
68719477036,IDENTIFIER,0,,_tmp_3,16,,11,_tmp_3,,,2,,ANY
68719477037,IDENTIFIER,1,,RoleAliasesController,16,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController;RoleAliasesController,11,RoleAliasesController,,,3,RoleAliasesController,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController
68719477038,IDENTIFIER,3,,_tmp_3,15,,11,_tmp_3,,,3,,ANY
68719477039,IDENTIFIER,1,,_tmp_0,2,,12,_tmp_0,,,1,,ANY
68719477040,IDENTIFIER,1,,_tmp_4,13,,12,_tmp_4,,,1,,ANY
68719477041,IDENTIFIER,1,,_tmp_4,14,,12,_tmp_4,,,1,,ANY
68719477042,IDENTIFIER,0,,_tmp_4,14,,12,_tmp_4,,,2,,ANY
68719477043,IDENTIFIER,1,,RoleAliasesService,14,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService;RoleAliasesService,12,RoleAliasesService,,,3,RoleAliasesService,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService
68719477044,IDENTIFIER,1,,_tmp_4,34,,12,_tmp_4,,,1,,ANY
68719477045,IDENTIFIER,0,,_tmp_4,34,,12,_tmp_4,,,2,,ANY
68719477046,IDENTIFIER,1,,TenantRoleAliasesService,34,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService;TenantRoleAliasesService,12,TenantRoleAliasesService,,,3,TenantRoleAliasesService,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService
68719477047,IDENTIFIER,4,,_tmp_4,13,,12,_tmp_4,,,4,,ANY
68719477048,IDENTIFIER,4,,_tmp_0,8,,9,_tmp_0,,,4,,ANY
68719477049,IDENTIFIER,1,,dbConfig,0,src/shared/dataTypes/PostgreSQLConfig.ts::program:PostgreSQLConfig;PostgreSQLConfig,1,dbConfig,,,1,,ANY
68719477050,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",1,require,,,1,,ANY
68719477051,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,1,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477052,IDENTIFIER,1,,TypeOrmModule,0,,2,TypeOrmModule,,,1,,@nestjs/typeorm:TypeOrmModule
68719477053,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",2,require,,,1,,ANY
68719477054,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,2,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477055,IDENTIFIER,1,,Module,0,,3,Module,,,1,,@nestjs/common:Module
68719477056,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",3,require,,,1,,ANY
68719477057,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,3,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477058,IDENTIFIER,1,,RoleAliasesService,0,src/shared/context/role-aliases/domain/role-aliases.service.ts::program:RoleAliasesService;RoleAliasesService,4,RoleAliasesService,,,1,,ANY
68719477059,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",4,require,,,1,,ANY
68719477060,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,4,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477061,IDENTIFIER,1,,RoleAliasesController,0,src/context/role-aliases/role-aliases.controller.ts::program:RoleAliasesController;RoleAliasesController,5,RoleAliasesController,,,1,,ANY
68719477062,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",5,require,,,1,,ANY
68719477063,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,5,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477064,IDENTIFIER,1,,RoleAlias,0,,6,RoleAlias,,,1,,@avantodev/avanto-db:RoleAlias
68719477065,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",6,require,,,1,,ANY
68719477066,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,6,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477067,IDENTIFIER,1,,Role,0,,6,Role,,,1,,@avantodev/avanto-db:Role
68719477068,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",6,require,,,1,,ANY
68719477069,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,6,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477070,IDENTIFIER,1,,Tenant,0,,6,Tenant,,,1,,@avantodev/avanto-db:Tenant
68719477071,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",6,require,,,1,,ANY
68719477072,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,6,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477073,IDENTIFIER,1,,TenantRoleAliases,0,,6,TenantRoleAliases,,,1,,@avantodev/avanto-db:TenantRoleAliases
68719477074,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",6,require,,,1,,ANY
68719477075,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,6,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477076,IDENTIFIER,1,,TenantRoleAliasesService,0,src/shared/context/tenant-role-aliases/tenant-role-aliases.service.ts::program:TenantRoleAliasesService;TenantRoleAliasesService,7,TenantRoleAliasesService,,,1,,ANY
68719477077,IDENTIFIER,-1,,require,0,"(""@nestjs/common""):<member>(Module);(""@avantodev/avanto-db""):<member>(RoleAlias);(""@avantodev/avanto-db""):<member>(Role);(""@avantodev/avanto-db""):<member>(TenantRoleAliases);(""@avantodev/avanto-db""):<member>(Tenant);(""./../../shared/infrastructure/persistance/postgre-sql/dbConfig""):<member>(dbConfig);(""../../shared/context/role-aliases/domain/role-aliases.service""):<member>(RoleAliasesService);(""../../shared/context/tenant-role-aliases/tenant-role-aliases.service""):<member>(TenantRoleAliasesService);(""./role-aliases.controller""):<member>(RoleAliasesController);(""@nestjs/typeorm""):<member>(TypeOrmModule)",7,require,,,1,,ANY
68719477078,IDENTIFIER,0,,this,0,src/context/role-aliases/role-aliases.module.ts::program,7,this,,,2,,src/context/role-aliases/role-aliases.module.ts::program
68719477079,IDENTIFIER,1,,RoleAliasesModule,0,src/context/role-aliases/role-aliases.module.ts::program:RoleAliasesModule:<init>;src/context/role-aliases/role-aliases.module.ts::program:RoleAliasesModule,9,RoleAliasesModule,,,1,,ANY
68719477080,IDENTIFIER,1,,exports,0,,9,exports,,,1,,ANY
68719477081,IDENTIFIER,2,,RoleAliasesModule,0,,9,RoleAliasesModule,,,2,,src/context/role-aliases/role-aliases.module.ts::program:RoleAliasesModule
68719477082,IDENTIFIER,1,,logger,19,,12,logger,,,1,ANY,@nestjs/common:Logger
68719477083,IDENTIFIER,1,,_tmp_0,28,,12,_tmp_0,,,1,,@nestjs/common:Logger
68719477084,IDENTIFIER,-1,,Logger,32,,12,Logger,,,1,ANY,@nestjs/common:Logger
68719477085,IDENTIFIER,0,,_tmp_0,28,,12,_tmp_0,,,2,,@nestjs/common:Logger
68719477086,IDENTIFIER,1,,RolesController,39,,12,RolesController,,,1,RolesController,src/context/roles/roles.controller.ts::program:RolesController
68719477087,IDENTIFIER,3,,_tmp_0,28,,12,_tmp_0,,,3,,@nestjs/common:Logger
68719477088,IDENTIFIER,1,,_tmp_1,4,,16,_tmp_1,,,1,,@nestjs/common:Logger
68719477089,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,16,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477090,IDENTIFIER,0,,_tmp_1,4,,16,_tmp_1,,,2,,@nestjs/common:Logger
68719477091,IDENTIFIER,1,,newRole,10,,17,newRole,,,1,ANY,ANY
68719477092,IDENTIFIER,1,,_tmp_2,26,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,17,_tmp_2,,,1,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477093,IDENTIFIER,1,,this,26,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,17,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477094,IDENTIFIER,0,,_tmp_2,26,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,17,_tmp_2,,,2,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477095,IDENTIFIER,1,,createRoleDto,51,,17,createRoleDto,,,3,CreateRoleDto,src/shared/context/roles/domain/dto/create-role:dto:ts::program:CreateRoleDto
68719477096,IDENTIFIER,1,,_tmp_3,4,,18,_tmp_3,,,1,,@nestjs/common:Logger
68719477097,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,18,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477098,IDENTIFIER,0,,_tmp_3,4,,18,_tmp_3,,,2,,@nestjs/common:Logger
68719477099,IDENTIFIER,1,,newRole,45,,18,newRole,,,1,ANY,ANY
68719477100,IDENTIFIER,1,,newRole,11,,19,newRole,,,1,ANY,ANY
68719477101,IDENTIFIER,1,,_tmp_4,4,,24,_tmp_4,,,1,,@nestjs/common:Logger
68719477102,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,24,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477103,IDENTIFIER,0,,_tmp_4,4,,24,_tmp_4,,,2,,@nestjs/common:Logger
68719477104,IDENTIFIER,1,,_tmp_5,11,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,25,_tmp_5,,,1,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477105,IDENTIFIER,1,,this,11,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,25,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477106,IDENTIFIER,0,,_tmp_5,11,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,25,_tmp_5,,,2,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477107,IDENTIFIER,1,,_tmp_6,4,,30,_tmp_6,,,1,,@nestjs/common:Logger
68719477108,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,30,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477109,IDENTIFIER,0,,_tmp_6,4,,30,_tmp_6,,,2,,@nestjs/common:Logger
68719477110,IDENTIFIER,1,,foundRoleType,10,,31,foundRoleType,,,1,__ecma.Array,__ecma.Array
68719477111,IDENTIFIER,1,,_tmp_7,32,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,31,_tmp_7,,,1,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477112,IDENTIFIER,1,,this,32,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,31,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477113,IDENTIFIER,0,,_tmp_7,32,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,31,_tmp_7,,,2,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477114,IDENTIFIER,1,,findRoleDto,61,,31,findRoleDto,,,3,FindRoleDto,src/shared/context/roles/domain/dto/find-role:dto:ts::program:FindRoleDto
68719477115,IDENTIFIER,1,,foundRoleType,11,,32,foundRoleType,,,1,__ecma.Array,__ecma.Array
68719477116,IDENTIFIER,1,,_tmp_8,4,,37,_tmp_8,,,1,,@nestjs/common:Logger
68719477117,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,37,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477118,IDENTIFIER,0,,_tmp_8,4,,37,_tmp_8,,,2,,@nestjs/common:Logger
68719477119,IDENTIFIER,2,,id,51,,37,id,,,2,__ecma.String,__ecma.String
68719477120,IDENTIFIER,1,,foundRole,10,,38,foundRole,,,1,ANY,ANY
68719477121,IDENTIFIER,1,,_tmp_9,28,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,38,_tmp_9,,,1,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477122,IDENTIFIER,1,,this,28,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,38,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477123,IDENTIFIER,0,,_tmp_9,28,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,38,_tmp_9,,,2,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477124,IDENTIFIER,1,,id,55,,38,id,,,1,__ecma.String,__ecma.String
68719477125,IDENTIFIER,1,,_tmp_10,4,,39,_tmp_10,,,1,,@nestjs/common:Logger
68719477126,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,39,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477127,IDENTIFIER,0,,_tmp_10,4,,39,_tmp_10,,,2,,@nestjs/common:Logger
68719477128,IDENTIFIER,2,,id,37,,39,id,,,2,__ecma.String,__ecma.String
68719477129,IDENTIFIER,1,,foundRole,11,,40,foundRole,,,1,ANY,ANY
68719477130,IDENTIFIER,1,,_tmp_11,4,,45,_tmp_11,,,1,,@nestjs/common:Logger
68719477131,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,45,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477132,IDENTIFIER,0,,_tmp_11,4,,45,_tmp_11,,,2,,@nestjs/common:Logger
68719477133,IDENTIFIER,2,,id,46,,45,id,,,2,__ecma.String,__ecma.String
68719477134,IDENTIFIER,1,,foundRole,10,,46,foundRole,,,1,ANY,ANY
68719477135,IDENTIFIER,1,,_tmp_12,28,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,46,_tmp_12,,,1,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477136,IDENTIFIER,1,,this,28,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,46,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477137,IDENTIFIER,0,,_tmp_12,28,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,46,_tmp_12,,,2,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477138,IDENTIFIER,1,,id,54,,46,id,,,1,__ecma.String,__ecma.String
68719477139,IDENTIFIER,2,,updateRoleDto,58,,46,updateRoleDto,,,4,UpdateRoleDto,src/shared/context/roles/domain/dto/update-role:dto:ts::program:UpdateRoleDto
68719477140,IDENTIFIER,1,,_tmp_13,4,,47,_tmp_13,,,1,,@nestjs/common:Logger
68719477141,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,47,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477142,IDENTIFIER,0,,_tmp_13,4,,47,_tmp_13,,,2,,@nestjs/common:Logger
68719477143,IDENTIFIER,2,,id,37,,47,id,,,2,__ecma.String,__ecma.String
68719477144,IDENTIFIER,1,,foundRole,11,,48,foundRole,,,1,ANY,ANY
68719477145,IDENTIFIER,1,,_tmp_14,4,,53,_tmp_14,,,1,,@nestjs/common:Logger
68719477146,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,53,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477147,IDENTIFIER,0,,_tmp_14,4,,53,_tmp_14,,,2,,@nestjs/common:Logger
68719477148,IDENTIFIER,2,,id,58,,53,id,,,2,__ecma.String,__ecma.String
68719477149,IDENTIFIER,1,,foundRole,10,,54,foundRole,,,1,ANY,ANY
68719477150,IDENTIFIER,1,,_tmp_15,28,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,54,_tmp_15,,,1,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477151,IDENTIFIER,1,,this,28,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,54,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477152,IDENTIFIER,0,,_tmp_15,28,src/shared/context/roles/domain/roles.service.ts::program:RolesService;src/shared/context/roles/domain/roles:service:ts::program:RolesService,54,_tmp_15,,,2,,src/shared/context/roles/domain/roles.service.ts::program:RolesService
68719477153,IDENTIFIER,1,,id,54,,54,id,,,1,__ecma.String,__ecma.String
68719477154,IDENTIFIER,1,,_tmp_16,4,,55,_tmp_16,,,1,,@nestjs/common:Logger
68719477155,IDENTIFIER,1,,this,4,src/context/roles/roles.controller.ts::program:RolesController;src/context/roles/roles.controller.ts::program,55,this,,,1,,src/context/roles/roles.controller.ts::program:RolesController
68719477156,IDENTIFIER,0,,_tmp_16,4,,55,_tmp_16,,,2,,@nestjs/common:Logger
68719477157,IDENTIFIER,2,,id,37,,55,id,,,2,__ecma.String,__ecma.String
68719477158,IDENTIFIER,1,,foundRole,49,,55,foundRole,,,1,ANY,ANY
68719477159,IDENTIFIER,1,,foundRole,11,,56,foundRole,,,1,ANY,ANY
68719477160,IDENTIFIER,1,,FindRoleDto,0,,1,FindRoleDto,,,1,,src/shared/context/roles/domain/dto/find-role.dto.ts::program:FindRoleDto
68719477161,IDENTIFIER,-1,,require,0,"(""../../shared/context/roles/domain/roles.service""):<member>(RolesService);(""@nestjs/common""):<member>(Controller);(""@nestjs/common""):<member>(Get);(""@nestjs/common""):<member>(Post);(""@nestjs/common""):<member>(Logger);(""@nestjs/common""):<member>(Param);(""@nestjs/swagger""):<member>(ApiTags);(""@nestjs/common""):<member>(Delete);(""../../shared/context/roles/domain/dto/create-role.dto""):<member>(CreateRoleDto);(""@nestjs/common""):<member>(Patch)",1,require,,,1,,ANY
68719477162,IDENTIFIER,0,,this,0,src/context/roles/roles.controller.ts::program,1,this,,,2,,src/context/roles/roles.controller.ts::program
68719477163,IDENTIFIER,1,,Controller,0,,2,Controller,,,1,,@nestjs/common:Controller
68719477164,IDENTIFIER,-1,,require,0,"(""../../shared/context/roles/domain/roles.service""):<member>(RolesService);(""@nestjs/common""):<member>(Controller);(""@nestjs/common""):<member>(Get);(""@nestjs/common""):<member>(Post);(""@nestjs/common""):<member>(Logger);(""@nestjs/common""):<member>(Param);(""@nestjs/swagger""):<member>(ApiTags);(""@nestjs/common""):<member>(Delete);(""../../shared/context/roles/domain/dto/create-role.dto""):<member>(CreateRoleDto);(""@nestjs/common""):<member>(Patch)",2,require,,,1,,ANY
68719477165,IDENTIFIER,0,,this,0,src/context/roles/roles.controller.ts::program,2,this,,,2,,src/context/roles/roles.controller.ts::program
68719477166,IDENTIFIER,1,,Get,0,,2,Get,,,1,,@nestjs/common:Get
