115964117023,METHOD_PARAMETER_IN,,createRoleDto: CreateRoleDto,23,,BY_VALUE,1,false,15,createRoleDto,,,1,CreateRoleDto,CreateRoleDto
115964117024,METHOD_PARAMETER_IN,,this,2,src/context/roles/roles.controller.ts::program:RolesController,BY_VALUE,0,false,14,this,,,0,,src/context/roles/roles.controller.ts::program:RolesController
115964117025,METHOD_PARAMETER_IN,,this,2,src/context/roles/roles.controller.ts::program:RolesController,BY_VALUE,0,false,22,this,,,0,,src/context/roles/roles.controller.ts::program:RolesController
115964117026,METHOD_PARAMETER_IN,,findRoleDto: FindRoleDto,25,,BY_VALUE,1,false,29,findRoleDto,,,1,FindRoleDto,FindRoleDto
115964117027,METHOD_PARAMETER_IN,,this,2,src/context/roles/roles.controller.ts::program:RolesController,BY_VALUE,0,false,28,this,,,0,,src/context/roles/roles.controller.ts::program:RolesController
115964117028,METHOD_PARAMETER_IN,,id: string,29,,BY_VALUE,1,false,36,id,,,1,__ecma.String,__ecma.String
115964117029,METHOD_PARAMETER_IN,,this,2,src/context/roles/roles.controller.ts::program:RolesController,BY_VALUE,0,false,35,this,,,0,,src/context/roles/roles.controller.ts::program:RolesController
115964117030,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,44,id,,,1,__ecma.String,__ecma.String
115964117031,METHOD_PARAMETER_IN,,updateRoleDto: UpdateRoleDto,48,,BY_VALUE,2,false,44,updateRoleDto,,,2,UpdateRoleDto,UpdateRoleDto
115964117032,METHOD_PARAMETER_IN,,this,2,src/context/roles/roles.controller.ts::program:RolesController,BY_VALUE,0,false,43,this,,,0,,src/context/roles/roles.controller.ts::program:RolesController
115964117033,METHOD_PARAMETER_IN,,id: string,28,,BY_VALUE,1,false,52,id,,,1,__ecma.String,__ecma.String
115964117034,METHOD_PARAMETER_IN,,this,2,src/context/roles/roles.controller.ts::program:RolesController,BY_VALUE,0,false,51,this,,,0,,src/context/roles/roles.controller.ts::program:RolesController
115964117035,METHOD_PARAMETER_IN,,this,0,src/context/roles/roles.controller.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/roles/roles.controller.ts::program
115964117036,METHOD_PARAMETER_IN,,this,0,src/context/roles/roles.module.ts::program:RolesModule,BY_VALUE,0,false,8,this,,,0,,src/context/roles/roles.module.ts::program:RolesModule
115964117037,METHOD_PARAMETER_IN,,this,0,src/context/roles/roles.module.ts::program,BY_VALUE,0,false,1,this,,,0,,src/context/roles/roles.module.ts::program
115964117038,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,12,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117039,METHOD_PARAMETER_IN,,private readonly tenantRoleAliasService: TenantRoleAliasesService,14,,BY_VALUE,1,false,12,tenantRoleAliasService,,,1,TenantRoleAliasesService,TenantRoleAliasesService
115964117040,METHOD_PARAMETER_IN,,createTenantRoleAliasDto: CreateTenantRoleAliasDto,23,,BY_VALUE,1,false,16,createTenantRoleAliasDto,,,1,CreateTenantRoleAliasDto,CreateTenantRoleAliasDto
115964117041,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,15,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
115964117042,METHOD_PARAMETER_IN,,this,2,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController,BY_VALUE,0,false,23,this,,,0,,src/context/tenant-role-aliases/tenant-role-aliases.controller.ts::program:TenantRoleAliasesController
