141,ANNOTATION,-1,,@Delete(':id'),2,Delete,74,Delete,,,1
142,ANNOTATION,-1,,"@Module({
  imports: [TypeOrmModule.forFeature([Tenant, User, Role], dbConfig.name)],
  controllers: [UsersController],
  providers: [UsersService, TenantsService, EmailProvider],
})",0,Module,10,Module,,,1
143,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,6,ApiProperty,,,1
144,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,7,IsNotEmpty,,,1
145,ANNOTATION,-1,,"@Length(2, 100)",2,Length,8,Length,,,1
146,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,11,ApiProperty,,,1
147,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,12,IsNotEmpty,,,1
148,ANNOTATION,-1,,"@Length(2, 400)",2,Length,13,Length,,,1
149,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,16,ApiProperty,,,1
150,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,17,IsNotEmpty,,,1
151,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,20,ApiProperty,,,1
152,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,23,ApiProperty,,,1
153,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,6,ApiProperty,,,1
154,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,9,ApiProperty,,,1
155,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,12,ApiProperty,,,1
156,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,15,ApiProperty,,,1
157,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,18,ApiProperty,,,1
158,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,21,ApiProperty,,,1
159,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,7,ApiProperty,,,1
160,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,8,IsNotEmpty,,,1
161,ANNOTATION,-1,,"@Length(2, 100)",2,Length,9,Length,,,1
162,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,12,ApiProperty,,,1
163,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,13,IsNotEmpty,,,1
164,ANNOTATION,-1,,"@Length(2, 400)",2,Length,14,Length,,,1
165,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,17,ApiProperty,,,1
166,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,18,IsNotEmpty,,,1
167,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,21,ApiProperty,,,1
168,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,24,ApiProperty,,,1
169,ANNOTATION,-1,,@Injectable(),0,Injectable,11,Injectable,,,1
170,ANNOTATION,-1,,"@InjectRepository(RoleAlias, dbConfig.name)",4,InjectRepository,17,InjectRepository,,,1
171,ANNOTATION,-1,,"@InjectRepository(Role, dbConfig.name)",4,InjectRepository,19,InjectRepository,,,1
172,ANNOTATION,-1,,"@InjectRepository(TenantRoleAliases, dbConfig.name)",4,InjectRepository,21,InjectRepository,,,1
173,ANNOTATION,-1,,@Inject(forwardRef(() => TenantRoleAliasesService)),4,Inject,24,Inject,,,1
174,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,6,ApiProperty,,,1
175,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,7,IsNotEmpty,,,1
176,ANNOTATION,-1,,"@Length(2, 100)",2,Length,8,Length,,,1
177,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,11,ApiProperty,,,1
178,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,12,IsNotEmpty,,,1
179,ANNOTATION,-1,,"@Length(2, 400)",2,Length,13,Length,,,1
180,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,16,ApiProperty,,,1
181,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,17,IsNotEmpty,,,1
182,ANNOTATION,-1,,"@Length(2, 50)",2,Length,18,Length,,,1
183,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,21,ApiProperty,,,1
184,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,24,ApiProperty,,,1
185,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,27,ApiProperty,,,1
186,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,30,ApiProperty,,,1
187,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,33,ApiProperty,,,1
188,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,36,ApiProperty,,,1
189,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,5,ApiProperty,,,1
190,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,8,ApiProperty,,,1
191,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,11,ApiProperty,,,1
192,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,14,ApiProperty,,,1
193,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,17,ApiProperty,,,1
194,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,20,ApiProperty,,,1
195,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,23,ApiProperty,,,1
196,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,26,ApiProperty,,,1
197,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,29,ApiProperty,,,1
198,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,32,ApiProperty,,,1
199,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,35,ApiProperty,,,1
200,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,7,ApiProperty,,,1
201,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,8,IsNotEmpty,,,1
202,ANNOTATION,-1,,"@Length(2, 100)",2,Length,9,Length,,,1
203,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,12,ApiProperty,,,1
204,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,13,IsNotEmpty,,,1
205,ANNOTATION,-1,,"@Length(2, 400)",2,Length,14,Length,,,1
206,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,17,ApiProperty,,,1
207,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,18,IsNotEmpty,,,1
208,ANNOTATION,-1,,"@Length(2, 50)",2,Length,19,Length,,,1
209,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,22,ApiProperty,,,1
210,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,25,ApiProperty,,,1
211,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,28,ApiProperty,,,1
212,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,31,ApiProperty,,,1
213,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,34,ApiProperty,,,1
214,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,37,ApiProperty,,,1
215,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,40,ApiProperty,,,1
216,ANNOTATION,-1,,@Injectable(),0,Injectable,11,Injectable,,,1
217,ANNOTATION,-1,,"@InjectRepository(Role, dbConfig.name)",4,InjectRepository,17,InjectRepository,,,1
218,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,7,ApiProperty,,,1
219,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,10,ApiProperty,,,1
220,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,13,ApiProperty,,,1
221,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,6,ApiProperty,,,1
222,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,7,IsNotEmpty,,,1
223,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,10,ApiProperty,,,1
224,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,11,IsNotEmpty,,,1
225,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,14,ApiProperty,,,1
226,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,15,IsNotEmpty,,,1
227,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,18,ApiProperty,,,1
228,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,6,ApiProperty,,,1
229,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,9,ApiProperty,,,1
230,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,12,ApiProperty,,,1
231,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,15,ApiProperty,,,1
232,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,18,ApiProperty,,,1
233,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,7,ApiProperty,,,1
234,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,8,IsNotEmpty,,,1
235,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,11,ApiProperty,,,1
236,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,12,IsNotEmpty,,,1
237,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,15,ApiProperty,,,1
238,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,16,IsNotEmpty,,,1
239,ANNOTATION,-1,,@ApiProperty({ nullable: true }),2,ApiProperty,19,ApiProperty,,,1
240,ANNOTATION,-1,,@Injectable(),0,Injectable,11,Injectable,,,1
241,ANNOTATION,-1,,"@InjectRepository(RoleAlias, dbConfig.name)",4,InjectRepository,17,InjectRepository,,,1
242,ANNOTATION,-1,,"@InjectRepository(Role, dbConfig.name)",4,InjectRepository,19,InjectRepository,,,1
243,ANNOTATION,-1,,"@InjectRepository(TenantRoleAliases, dbConfig.name)",4,InjectRepository,21,InjectRepository,,,1
244,ANNOTATION,-1,,"@InjectRepository(Tenant, dbConfig.name)",4,InjectRepository,23,InjectRepository,,,1
245,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,6,IsNotEmpty,,,1
246,ANNOTATION,-1,,"@Length(2, 200)",2,Length,7,Length,,,1
247,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,8,ApiProperty,,,1
248,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,11,IsNotEmpty,,,1
249,ANNOTATION,-1,,"@Length(2, 400)",2,Length,12,Length,,,1
250,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,13,ApiProperty,,,1
251,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,16,ApiProperty,,,1
252,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,19,IsNotEmpty,,,1
253,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,20,ApiProperty,,,1
254,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,23,IsNotEmpty,,,1
255,ANNOTATION,-1,,"@Length(2, 100)",2,Length,24,Length,,,1
256,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,25,ApiProperty,,,1
257,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,28,ApiProperty,,,1
258,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,31,ApiProperty,,,1
259,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,34,ApiProperty,,,1
260,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,37,ApiProperty,,,1
261,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,40,ApiProperty,,,1
262,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,6,ApiProperty,,,1
263,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,9,ApiProperty,,,1
264,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,12,ApiProperty,,,1
265,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,15,ApiProperty,,,1
266,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,18,ApiProperty,,,1
267,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [String] })",2,ApiProperty,21,ApiProperty,,,1
268,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,24,ApiProperty,,,1
269,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,27,ApiProperty,,,1
270,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,30,ApiProperty,,,1
271,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,33,ApiProperty,,,1
272,ANNOTATION,-1,,"@ApiProperty({ nullable: true, type: [Number] })",2,ApiProperty,36,ApiProperty,,,1
273,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,7,ApiProperty,,,1
274,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,10,IsNotEmpty,,,1
275,ANNOTATION,-1,,"@Length(2, 200)",2,Length,11,Length,,,1
276,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,12,ApiProperty,,,1
277,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,15,IsNotEmpty,,,1
278,ANNOTATION,-1,,"@Length(2, 400)",2,Length,16,Length,,,1
279,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,17,ApiProperty,,,1
280,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,20,ApiProperty,,,1
281,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,23,IsNotEmpty,,,1
282,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,24,ApiProperty,,,1
283,ANNOTATION,-1,,@IsNotEmpty(),2,IsNotEmpty,27,IsNotEmpty,,,1
284,ANNOTATION,-1,,"@Length(2, 100)",2,Length,28,Length,,,1
285,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,29,ApiProperty,,,1
286,ANNOTATION,-1,,@ApiProperty(),2,ApiProperty,32,ApiProperty,,,1
